instance_id,x_m,y_m,diameter_m,size_class,material_type,source_type,crater_zone,analysis_crater_zone,dominant_crater_index,normalized_crater_radius,analysis_normalized_crater_radius,distance_to_dominant_crater_center_m,local_slope_deg,local_density_per_m2,acceptance_probability,clump_id,mesh_name,source_file,source_files,world_x_cm,world_y_cm,world_z_cm
54,230.85560978440137,-28.941988155618997,0.32399361074498007,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.6010648924650634,1.6010648924650634,55.68329500951364,2.108563197923506,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
55,232.59215710619878,-31.487175029630645,0.32977420981672856,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.6828816313857717,1.6828816313857717,58.52879217298203,2.0240458356182107,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
56,231.4022464992057,-24.27630809339874,0.27215677342424227,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.4730648337341707,1.4730648337341707,51.23159223026299,2.24792326362577,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
57,235.4667039102741,-30.160284601536247,0.2924870598454527,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.6656425640814383,1.6656425640814383,57.929236168154446,2.0415675729307465,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
58,231.875860827474,-30.040631495130192,0.27076104781259297,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.6378877328946537,1.6378877328946537,56.96395333659258,2.0700967523916134,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
59,234.50535218770364,-31.95439955890286,0.284300499632883,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.7085158272904448,1.7085158272904448,59.42032161667241,1.9982689869599461,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
60,231.5714480791245,-27.363543489511727,0.260594644009381,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.5607855780656712,1.5607855780656712,54.28242427839101,2.1514594458739333,0.003,1.0,7,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
61,191.8677036550484,38.07623177589201,0.3068638666836606,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.8861252939241872,0.8861252939241872,30.818473622891705,6.407501601095757,0.003,1.0,8,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
62,191.60062765666945,36.36275578864332,0.32755643745808816,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.8746853475683622,0.8746853475683622,30.42060473523929,6.407501601095757,0.003,1.0,8,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
63,192.41543332785324,41.81365695367495,0.2770118617806815,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9208685375907429,0.9208685375907429,32.02680583714295,6.407501601095757,0.003,1.0,8,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
64,190.73228158810207,36.119819347427914,0.26012040282088905,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.8957460418847739,0.8957460418847739,31.153072769636296,6.407501601095757,0.003,1.0,8,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
65,205.06776337354017,-9.341919878762626,0.2882718366509443,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0959589910631633,1.0959589910631633,38.1162613113951,6.407501601095757,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
66,203.82625680507334,-13.46481225302008,0.33984776972215736,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.219058768229632,1.219058768229632,42.39753762931639,2.5523380687849304,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
